timestamp,event,run_id,status,job_id,attempt,env_id,regime,method,seed,paper_horizon,run_dir,launcher,git_commit,remote_commit,slurm_state,final_step,final_score,best_score,auc,wall_hours,checkpoint_ok,notes
2026-05-11T16:34:36+00:00,launch,corl500k__cheetah-run__chaos__paper_horizon__s15,launched,2019,1,cheetah-run,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/cheetah-run/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,b9c3697591c152418a7a00b9edcfa0d3d55b4ac1,b9c3697591c152418a7a00b9edcfa0d3d55b4ac1,,,,,,,,500k full profile
2026-05-11T18:06:14+00:00,launch,corl500k__hopper-hop__clean__paper_horizon__s15,launched,2020,1,hopper-hop,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/hopper-hop/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,e5af6792092a4e8130c6638299749e7eeebeb0d9,e5af6792092a4e8130c6638299749e7eeebeb0d9,,,,,,,,500k full profile
2026-05-11T18:07:47+00:00,completed,corl500k__cheetah-run__clean__paper_horizon__s15,completed,2018,1,cheetah-run,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/cheetah-run/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,b9c3697591c152418a7a00b9edcfa0d3d55b4ac1,b9c3697591c152418a7a00b9edcfa0d3d55b4ac1,COMPLETED,500000,850.7359619140625,946.5159301757812,739.8451232910156,1.4961,True,completed full 500k profile
2026-05-11T18:32:43+00:00,completed,corl500k__cheetah-run__chaos__paper_horizon__s15,completed,2019,1,cheetah-run,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/cheetah-run/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,b9c3697591c152418a7a00b9edcfa0d3d55b4ac1,b9c3697591c152418a7a00b9edcfa0d3d55b4ac1,COMPLETED,500000,528.18994140625,575.20751953125,382.6977264404297,1.9486,True,completed full 500k profile
2026-05-11T18:32:55+00:00,launch,corl500k__hopper-hop__clean__adaptive_rhs__s15,launched,2022,1,hopper-hop,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/hopper-hop/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,31b5669819712dd9942cd7279f2b30530e8e8c6d,31b5669819712dd9942cd7279f2b30530e8e8c6d,,,,,,,,500k full profile
2026-05-11T18:38:14+00:00,completed,corl500k__quadruped-run__clean__paper_horizon__s15,completed,2016,1,quadruped-run,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/quadruped-run/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,b9c3697591c152418a7a00b9edcfa0d3d55b4ac1,b9c3697591c152418a7a00b9edcfa0d3d55b4ac1,COMPLETED,500000,910.9554443359375,911.5594482421875,613.893305015564,1.9872,True,completed full 500k profile
2026-05-11T18:38:25+00:00,launch,corl500k__hopper-hop__chaos__paper_horizon__s15,launched,2024,1,hopper-hop,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/hopper-hop/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,907bf39c553891cc19f51b2e3c83a1f4f63b001b,907bf39c553891cc19f51b2e3c83a1f4f63b001b,,,,,,,,500k full profile
2026-05-11T19:03:16+00:00,completed,corl500k__quadruped-run__chaos__paper_horizon__s15,completed,2017,1,quadruped-run,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/quadruped-run/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,b9c3697591c152418a7a00b9edcfa0d3d55b4ac1,b9c3697591c152418a7a00b9edcfa0d3d55b4ac1,COMPLETED,500000,576.1348876953125,675.8912353515625,496.8342658996582,2.4244,True,completed full 500k profile
2026-05-11T19:03:28+00:00,launch,corl500k__hopper-hop__chaos__adaptive_rhs__s15,launched,2029,1,hopper-hop,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/hopper-hop/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,a0ff4833b012d086ac78f0f2d18169bbd7069af7,a0ff4833b012d086ac78f0f2d18169bbd7069af7,,,,,,,,500k full profile
2026-05-11T19:53:45+00:00,completed,corl500k__hopper-hop__clean__paper_horizon__s15,completed,2020,1,hopper-hop,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/hopper-hop/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,e5af6792092a4e8130c6638299749e7eeebeb0d9,e5af6792092a4e8130c6638299749e7eeebeb0d9,COMPLETED,500000,559.2755126953125,567.3057250976562,316.3037506982684,1.7308,True,completed full 500k profile
2026-05-11T19:53:57+00:00,launch,corl500k__finger-turn_hard__clean__paper_horizon__s15,launched,2031,1,finger-turn_hard,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/finger-turn_hard/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,ced42b0e5f270c0edbc9c4ba3a3bcb1eec03e06e,ced42b0e5f270c0edbc9c4ba3a3bcb1eec03e06e,,,,,,,,500k full profile
2026-05-11T20:29:15+00:00,completed,corl500k__hopper-hop__clean__adaptive_rhs__s15,completed,2022,1,hopper-hop,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/hopper-hop/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,31b5669819712dd9942cd7279f2b30530e8e8c6d,31b5669819712dd9942cd7279f2b30530e8e8c6d,COMPLETED,500000,357.9227294921875,562.0385131835938,335.30341943204405,1.8725,True,completed full 500k profile
2026-05-11T20:29:27+00:00,launch,corl500k__finger-turn_hard__clean__adaptive_rhs__s15,launched,2032,1,finger-turn_hard,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/finger-turn_hard/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,4bf090ef4e138a5f61fe061500f159fc2d10160e,4bf090ef4e138a5f61fe061500f159fc2d10160e,,,,,,,,500k full profile
2026-05-11T20:49:12+00:00,completed,corl500k__hopper-hop__chaos__paper_horizon__s15,completed,2024,1,hopper-hop,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/hopper-hop/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,907bf39c553891cc19f51b2e3c83a1f4f63b001b,907bf39c553891cc19f51b2e3c83a1f4f63b001b,COMPLETED,500000,158.22964477539062,158.22964477539062,82.59752605184913,2.1658,True,completed full 500k profile
2026-05-11T20:49:24+00:00,launch,corl500k__finger-turn_hard__chaos__paper_horizon__s15,launched,2033,1,finger-turn_hard,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/finger-turn_hard/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,f2b02df8b3a9db29f94183b4b1d16b3c57665e18,f2b02df8b3a9db29f94183b4b1d16b3c57665e18,,,,,,,,500k full profile
2026-05-11T21:24:14+00:00,completed,corl500k__finger-turn_hard__clean__paper_horizon__s15,completed,2031,1,finger-turn_hard,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/finger-turn_hard/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,ced42b0e5f270c0edbc9c4ba3a3bcb1eec03e06e,ced42b0e5f270c0edbc9c4ba3a3bcb1eec03e06e,COMPLETED,500000,884.5999755859375,973.0999755859375,776.4849975585937,1.4978,True,completed full 500k profile
2026-05-11T21:24:26+00:00,launch,corl500k__finger-turn_hard__chaos__adaptive_rhs__s15,launched,2034,1,finger-turn_hard,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/finger-turn_hard/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,37dc9e3f7dc547921a602c085ba28564382aabab,37dc9e3f7dc547921a602c085ba28564382aabab,,,,,,,,500k full profile
2026-05-11T21:39:15+00:00,completed,corl500k__hopper-hop__chaos__adaptive_rhs__s15,completed,2029,1,hopper-hop,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/hopper-hop/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,a0ff4833b012d086ac78f0f2d18169bbd7069af7,a0ff4833b012d086ac78f0f2d18169bbd7069af7,COMPLETED,500000,138.97103881835938,155.995361328125,95.69363538362086,2.5467,True,completed full 500k profile
2026-05-11T21:39:26+00:00,launch,corl500k__fish-swim__clean__paper_horizon__s15,launched,2035,1,fish-swim,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/fish-swim/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,fdefe3e561ed04f75226431b8812cb6013d08362,fdefe3e561ed04f75226431b8812cb6013d08362,,,,,,,,500k full profile
2026-05-11T22:09:17+00:00,completed,corl500k__finger-turn_hard__clean__adaptive_rhs__s15,completed,2032,1,finger-turn_hard,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/finger-turn_hard/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,4bf090ef4e138a5f61fe061500f159fc2d10160e,4bf090ef4e138a5f61fe061500f159fc2d10160e,COMPLETED,500000,928.9000244140625,978.1500244140625,796.1199981689454,1.6033,True,completed full 500k profile
2026-05-11T22:09:29+00:00,launch,corl500k__fish-swim__clean__adaptive_rhs__s15,launched,2036,1,fish-swim,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/fish-swim/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,ce2adcde3d9300bd934ed28a5748b0c814eaacf5,ce2adcde3d9300bd934ed28a5748b0c814eaacf5,,,,,,,,500k full profile
2026-05-11T22:49:15+00:00,completed,corl500k__finger-turn_hard__chaos__paper_horizon__s15,completed,2033,1,finger-turn_hard,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/finger-turn_hard/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,f2b02df8b3a9db29f94183b4b1d16b3c57665e18,f2b02df8b3a9db29f94183b4b1d16b3c57665e18,COMPLETED,500000,510.1000061035156,761.1500244140625,500.50249633789065,1.9692,True,completed full 500k profile
2026-05-11T22:49:27+00:00,launch,corl500k__fish-swim__chaos__paper_horizon__s15,launched,2037,1,fish-swim,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/fish-swim/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,5422ab996e54f672f80235697793f05412ab9509,5422ab996e54f672f80235697793f05412ab9509,,,,,,,,500k full profile
2026-05-11T23:04:43+00:00,completed,corl500k__fish-swim__clean__paper_horizon__s15,completed,2035,1,fish-swim,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/fish-swim/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,fdefe3e561ed04f75226431b8812cb6013d08362,fdefe3e561ed04f75226431b8812cb6013d08362,COMPLETED,500000,645.4307861328125,744.2013549804688,534.2688835144043,1.3894,True,completed full 500k profile
2026-05-11T23:04:55+00:00,launch,corl500k__fish-swim__chaos__adaptive_rhs__s15,launched,2038,1,fish-swim,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/fish-swim/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,28a4ba56f97b4389cf7b703bc101924bb44b4b73,28a4ba56f97b4389cf7b703bc101924bb44b4b73,,,,,,,,500k full profile
2026-05-11T23:30:16+00:00,completed,corl500k__finger-turn_hard__chaos__adaptive_rhs__s15,completed,2034,1,finger-turn_hard,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/finger-turn_hard/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,37dc9e3f7dc547921a602c085ba28564382aabab,37dc9e3f7dc547921a602c085ba28564382aabab,COMPLETED,500000,753.4500122070312,773.7000122070312,537.0099975585938,2.0622,True,completed full 500k profile
2026-05-11T23:30:28+00:00,launch,corl500k__cartpole-swingup__clean__paper_horizon__s15,launched,2039,1,cartpole-swingup,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/cartpole-swingup/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,8f4b80288185ba5d31df8d7510297faecbb2798b,8f4b80288185ba5d31df8d7510297faecbb2798b,,,,,,,,500k full profile
2026-05-11T23:45:16+00:00,completed,corl500k__fish-swim__clean__adaptive_rhs__s15,completed,2036,1,fish-swim,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/fish-swim/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,ce2adcde3d9300bd934ed28a5748b0c814eaacf5,ce2adcde3d9300bd934ed28a5748b0c814eaacf5,COMPLETED,500000,543.2359008789062,758.9927978515625,486.6535133361816,1.5189,True,completed full 500k profile
2026-05-11T23:45:28+00:00,launch,corl500k__cartpole-swingup__clean__adaptive_rhs__s15,launched,2040,1,cartpole-swingup,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/cartpole-swingup/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,29be1ead4d5d788e3017f10d95b2a88680111f5d,29be1ead4d5d788e3017f10d95b2a88680111f5d,,,,,,,,500k full profile
2026-05-12T00:45:15+00:00,completed,corl500k__fish-swim__chaos__paper_horizon__s15,completed,2037,1,fish-swim,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/fish-swim/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,5422ab996e54f672f80235697793f05412ab9509,5422ab996e54f672f80235697793f05412ab9509,COMPLETED,500000,nan,nan,nan,1.8586,True,completed full 500k profile
2026-05-12T00:45:27+00:00,launch,corl500k__cartpole-swingup__chaos__paper_horizon__s15,launched,2041,1,cartpole-swingup,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/cartpole-swingup/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,537a5e22a18b2c35acc0daa57f657adb49644755,537a5e22a18b2c35acc0daa57f657adb49644755,,,,,,,,500k full profile
2026-05-12T00:55:14+00:00,completed,corl500k__cartpole-swingup__clean__paper_horizon__s15,completed,2039,1,cartpole-swingup,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/cartpole-swingup/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,8f4b80288185ba5d31df8d7510297faecbb2798b,8f4b80288185ba5d31df8d7510297faecbb2798b,COMPLETED,500000,864.4862060546875,865.7396240234375,776.272915649414,1.3714,True,completed full 500k profile
2026-05-12T00:55:26+00:00,launch,corl500k__cartpole-swingup__chaos__adaptive_rhs__s15,launched,2042,1,cartpole-swingup,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/cartpole-swingup/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,39af91997326904f21a5c924a55d4bd05052f8c7,39af91997326904f21a5c924a55d4bd05052f8c7,,,,,,,,500k full profile
2026-05-12T01:00:14+00:00,completed,corl500k__fish-swim__chaos__adaptive_rhs__s15,completed,2038,1,fish-swim,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/fish-swim/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,28a4ba56f97b4389cf7b703bc101924bb44b4b73,28a4ba56f97b4389cf7b703bc101924bb44b4b73,COMPLETED,500000,nan,nan,nan,1.8678,True,completed full 500k profile
2026-05-12T01:00:26+00:00,launch,corl500k__quadruped-run__clean__paper_horizon__s1,launched,2043,1,quadruped-run,clean,paper_horizon,1,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/quadruped-run/clean/paper_horizon/s1,scripts/ncc_corl_paper_horizon_500k.sbatch,770f9b65742807e972b0b9fc51673fce1491d9fe,770f9b65742807e972b0b9fc51673fce1491d9fe,,,,,,,,500k full profile
2026-05-12T01:40:16+00:00,completed,corl500k__cartpole-swingup__clean__adaptive_rhs__s15,completed,2040,1,cartpole-swingup,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/cartpole-swingup/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,29be1ead4d5d788e3017f10d95b2a88680111f5d,29be1ead4d5d788e3017f10d95b2a88680111f5d,COMPLETED,500000,879.806640625,882.7789306640625,788.3719329833984,1.8614,True,completed full 500k profile
2026-05-12T01:40:28+00:00,launch,corl500k__quadruped-run__clean__adaptive_rhs__s1,launched,2044,1,quadruped-run,clean,adaptive_rhs,1,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/quadruped-run/clean/adaptive_rhs/s1,scripts/ncc_corl_adaptive_rhs_500k.sbatch,a03f22e7014b94a060c9b9348e580b0a874a20e1,a03f22e7014b94a060c9b9348e580b0a874a20e1,,,,,,,,500k full profile
2026-05-12T02:35:50+00:00,completed,corl500k__cartpole-swingup__chaos__paper_horizon__s15,completed,2041,1,cartpole-swingup,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/cartpole-swingup/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,537a5e22a18b2c35acc0daa57f657adb49644755,537a5e22a18b2c35acc0daa57f657adb49644755,COMPLETED,500000,859.1907348632812,859.1907348632812,741.7343292236328,1.8119,True,completed full 500k profile
2026-05-12T02:36:02+00:00,launch,corl500k__quadruped-run__chaos__paper_horizon__s1,launched,2045,1,quadruped-run,chaos,paper_horizon,1,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/quadruped-run/chaos/paper_horizon/s1,scripts/ncc_corl_paper_horizon_500k.sbatch,034a32fc751b695dbfe15a46102e91a1c1a18224,034a32fc751b695dbfe15a46102e91a1c1a18224,,,,,,,,500k full profile
2026-05-12T03:00:46+00:00,completed,corl500k__quadruped-run__clean__paper_horizon__s1,completed,2043,1,quadruped-run,clean,paper_horizon,1,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/quadruped-run/clean/paper_horizon/s1,scripts/ncc_corl_paper_horizon_500k.sbatch,770f9b65742807e972b0b9fc51673fce1491d9fe,770f9b65742807e972b0b9fc51673fce1491d9fe,COMPLETED,500000,881.8361206054688,886.1466674804688,684.1455657958984,1.9267,True,completed full 500k profile
